Age,Gender,Weight (kg),Height (m),BMI,Fat_Percentage,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Frequency (days/week),Experience_Level,Water_Intake (liters),Fitness_Goal,Workout_Type,Equipment_dumbbell,Equipment_barbell,Equipment_cable,Equipment_kettlebell,Equipment_resistance_band,Equipment_stability_ball,Equipment_bodyweight_only
48.0,Male,90.4,2.0,22.6,24.4,193.0,156.0,59.0,1.78,1246.0,3.0,2.0,2.3,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16.0,Male,45.0,1.85,13.14,19.8,210.0,119.1,59.2,0.73,123.6,2.6,1.0,3.81,Flexibility,Yoga,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40.0,Male,78.8,1.7,27.27,21.1,176.0,169.0,63.0,1.78,1179.0,2.0,1.0,1.9,Muscle Gain,Strength,1.0,0.0,1.0,1.0,1.0,0.0,1.0
38.0,Male,58.1,1.94,15.45,16.4,175.3,147.3,56.5,1.32,644.0,4.2,2.0,2.38,Endurance,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,1.0
29.2,Male,76.5,1.7,26.35,20.4,187.3,126.5,55.0,1.1,555.8,4.4,3.0,2.9,Muscle Gain,Powerlifting,1.0,1.0,1.0,1.0,1.0,0.0,1.0
53.4,Male,72.2,1.7,25.1,18.1,161.7,122.2,71.1,1.66,757.2,5.0,3.0,2.2,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
31.6,Female,82.7,1.73,27.5,31.4,192.8,145.6,55.9,1.16,593.9,5.0,2.0,3.62,Muscle Gain,Strength,0.0,1.0,1.0,0.0,0.0,0.0,0.0
51.4,Female,69.9,1.65,25.82,22.8,158.7,141.6,55.4,0.88,424.4,4.2,1.0,3.2,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
51.7,Female,70.0,1.68,24.7,18.3,157.4,137.6,60.1,1.01,584.0,3.1,2.0,3.1,Muscle Gain,Strength,1.0,1.0,0.0,0.0,1.0,1.0,0.0
24.5,Male,83.7,1.67,29.84,21.8,200.8,140.9,54.8,1.8,1510.8,4.8,2.0,3.2,General Fitness,Strength,1.0,1.0,1.0,0.0,1.0,0.0,1.0
26.8,Female,56.9,1.56,23.25,25.2,193.5,141.0,61.7,2.0,755.7,4.5,2.0,3.9,Strength,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
21.4,Female,67.4,1.89,18.91,20.3,189.9,157.4,53.7,1.23,580.4,3.9,3.0,3.81,General Fitness,Cardio,1.0,0.0,1.0,1.0,1.0,0.0,1.0
21.1,Male,78.2,1.78,24.75,22.2,196.1,111.8,65.6,2.04,989.2,4.5,3.0,2.6,Strength,Powerlifting,0.0,1.0,1.0,0.0,1.0,0.0,1.0
27.5,Male,74.8,1.69,26.14,12.5,193.1,128.4,69.4,1.16,528.0,4.4,2.0,2.8,Athletic Performance,Functional,1.0,1.0,0.0,0.0,1.0,0.0,1.0
24.0,Female,65.3,1.74,21.57,25.6,178.0,168.0,63.0,1.12,984.0,4.0,2.0,3.3,Endurance,HIIT,1.0,0.0,0.0,0.0,0.0,1.0,1.0
23.0,Male,46.7,1.65,17.15,15.8,164.0,159.0,68.0,1.81,1563.0,4.0,2.0,2.5,General Fitness,Strength,1.0,1.0,1.0,0.0,1.0,0.0,0.0
24.0,Female,61.9,1.58,24.9,21.1,190.5,131.1,57.4,2.46,1293.6,3.9,2.0,3.2,General Fitness,Powerlifting,1.0,1.0,1.0,0.0,1.0,0.0,1.0
24.6,Male,59.8,1.74,19.69,12.1,197.2,114.9,69.4,0.95,230.3,3.0,1.0,3.0,Stress Relief,Yoga,1.0,0.0,0.0,0.0,1.0,0.0,1.0
18.0,Male,129.4,1.5,57.51,22.0,177.0,145.0,71.0,1.37,772.0,5.0,1.0,1.7,Muscle Gain,Strength,1.0,1.0,1.0,0.0,1.0,1.0,1.0
32.2,Male,45.0,1.85,13.16,14.5,186.1,112.3,58.3,0.79,130.8,4.4,3.0,2.73,Flexibility,Yoga,0.0,1.0,0.0,0.0,0.0,1.0,1.0
22.2,Female,63.0,1.72,21.22,23.7,185.3,141.2,59.9,1.46,519.8,4.7,1.0,3.3,General Fitness,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18.0,Male,63.0,1.66,22.86,24.5,191.0,168.0,74.0,0.89,456.0,3.0,2.0,2.7,Muscle Gain,Strength,1.0,0.0,1.0,0.0,0.0,1.0,1.0
29.8,Female,59.0,1.64,21.92,23.4,196.7,175.7,57.6,0.91,562.9,3.7,2.0,3.4,Weight Loss,HIIT,1.0,0.0,0.0,1.0,0.0,1.0,1.0
18.1,Male,63.8,1.81,19.49,16.1,200.1,176.9,48.7,0.35,276.7,4.4,3.0,3.5,Endurance,HIIT,1.0,1.0,0.0,0.0,1.0,1.0,1.0
51.0,Female,60.9,1.55,25.41,25.8,162.0,97.3,64.6,0.57,103.1,4.6,3.0,3.0,Flexibility,Yoga,0.0,0.0,0.0,0.0,1.0,1.0,1.0
24.3,Female,52.6,1.65,19.2,17.1,199.1,180.3,59.9,1.19,1160.5,2.7,2.0,4.4,Weight Loss,HIIT,0.0,0.0,0.0,1.0,1.0,0.0,1.0
24.2,Male,92.1,1.84,27.31,14.7,182.4,142.1,65.3,1.06,954.8,4.8,2.0,3.3,Endurance,Cardio,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37.0,Female,77.3,1.58,30.96,23.5,180.0,140.0,61.0,1.57,1333.0,2.0,2.0,1.5,Endurance,HIIT,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27.0,Male,52.3,1.75,17.08,15.0,180.0,128.0,61.0,1.92,931.0,4.0,2.0,2.5,Muscle Gain,Strength,1.0,0.0,1.0,0.0,0.0,0.0,0.0
27.4,Female,58.3,1.6,22.83,18.3,194.4,148.5,57.2,1.3,956.7,3.5,2.0,3.3,Muscle Gain,Functional,0.0,1.0,1.0,1.0,1.0,1.0,1.0
40.0,Female,61.0,1.88,17.26,24.9,171.0,138.0,62.0,1.38,1180.0,2.0,3.0,2.0,Endurance,HIIT,0.0,1.0,0.0,1.0,0.0,0.0,1.0
29.8,Male,67.0,1.6,26.33,13.1,206.8,132.4,71.8,1.34,607.4,4.3,1.0,2.3,Muscle Gain,Functional,0.0,1.0,1.0,1.0,1.0,0.0,1.0
39.6,Female,59.7,1.59,23.55,23.3,184.7,117.8,64.3,1.12,243.5,5.4,2.0,2.4,Flexibility,Yoga,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.2,Male,72.8,1.71,24.96,11.9,203.9,173.3,48.3,1.49,1229.4,5.4,3.0,3.7,Weight Loss,Cardio,0.0,1.0,0.0,1.0,0.0,0.0,1.0
33.1,Female,77.8,1.71,26.54,24.6,177.2,119.3,69.8,0.99,288.6,2.9,1.0,3.31,Flexibility,Yoga,1.0,1.0,0.0,0.0,1.0,1.0,1.0
27.1,Female,63.8,1.65,23.3,22.5,207.5,163.7,65.4,1.16,757.0,2.9,3.0,3.8,Endurance,HIIT,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28.4,Female,54.2,1.56,22.24,18.6,180.0,163.1,51.9,1.16,900.9,2.1,3.0,3.8,Weight Loss,HIIT,1.0,1.0,0.0,0.0,0.0,1.0,1.0
26.8,Female,70.4,1.64,26.21,19.7,198.1,156.7,51.0,1.16,624.5,4.1,1.0,2.8,Weight Loss,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
48.0,Female,60.0,1.92,16.28,11.1,165.0,140.0,72.0,2.0,1751.0,2.0,2.0,1.5,Endurance,HIIT,1.0,0.0,0.0,0.0,0.0,1.0,1.0
53.4,Female,72.5,1.59,28.59,32.2,155.5,113.8,60.0,1.56,699.7,3.2,3.0,2.7,Strength,Powerlifting,0.0,1.0,0.0,0.0,0.0,0.0,1.0
20.3,Male,84.8,1.76,27.52,10.8,210.0,158.1,72.5,1.23,880.3,3.6,3.0,2.9,Weight Loss,Cardio,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39.7,Female,58.9,1.6,22.93,16.1,178.6,173.6,45.0,0.99,815.6,4.3,2.0,3.5,Endurance,HIIT,0.0,0.0,1.0,1.0,1.0,0.0,0.0
23.2,Female,56.7,1.68,20.19,27.0,192.6,135.5,65.0,1.79,727.6,3.3,2.0,2.4,General Fitness,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
18.0,Female,129.9,1.76,41.94,25.1,168.0,135.0,50.0,1.3,1208.0,3.0,2.0,2.0,General Fitness,HIIT,1.0,1.0,0.0,1.0,0.0,0.0,1.0
29.0,Male,72.8,1.65,26.86,19.4,187.4,142.2,63.5,1.32,1051.7,3.8,3.0,2.9,Muscle Gain,Functional,1.0,0.0,0.0,1.0,1.0,1.0,1.0
18.0,Male,51.4,1.83,15.35,23.7,195.0,141.0,54.0,0.97,1145.0,2.0,3.0,1.7,Endurance,HIIT,1.0,1.0,0.0,0.0,0.0,0.0,0.0
49.0,Male,58.2,1.82,17.57,20.8,171.0,154.0,67.0,1.38,624.0,4.0,1.0,3.5,General Fitness,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
25.8,Female,57.6,1.55,24.1,21.6,177.5,133.1,76.2,1.88,567.8,4.7,1.0,3.6,Strength,Strength,0.0,1.0,0.0,0.0,0.0,0.0,1.0
38.0,Male,58.7,1.72,19.84,21.2,189.0,152.0,58.0,1.21,1063.0,3.0,1.0,1.6,Weight Loss,HIIT,0.0,0.0,0.0,1.0,0.0,1.0,1.0
45.0,Male,71.4,1.73,23.86,24.6,179.0,140.0,52.0,1.56,1246.0,4.0,1.0,2.6,Strength,Strength,1.0,1.0,1.0,0.0,1.0,1.0,0.0
25.5,Male,92.3,1.8,28.33,12.6,176.1,137.3,56.3,0.76,470.7,4.6,3.0,3.2,Muscle Gain,Strength,1.0,1.0,1.0,0.0,1.0,1.0,1.0
34.1,Female,82.9,1.76,26.61,23.9,187.3,153.9,82.1,1.39,766.4,2.2,1.0,4.21,Athletic Performance,Functional,,,,,,,
39.2,Female,68.2,1.7,23.46,16.6,179.1,169.0,58.4,1.14,988.6,4.7,2.0,3.0,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47.8,Female,69.5,1.69,24.21,21.4,165.2,130.1,65.3,1.35,608.6,3.6,2.0,3.43,Strength,Strength,1.0,1.0,0.0,1.0,1.0,0.0,1.0
58.9,Female,69.4,1.58,27.74,22.8,167.4,129.6,64.9,1.65,656.4,3.9,1.0,3.1,Strength,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
20.1,Male,78.6,1.75,25.65,13.5,200.2,99.2,80.9,0.85,129.4,5.5,3.0,2.6,General Fitness,Yoga,0.0,0.0,0.0,0.0,1.0,1.0,1.0
35.6,Female,64.9,1.81,19.78,18.5,193.2,168.0,64.5,0.88,607.1,5.9,3.0,3.5,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49.0,Female,68.8,1.66,24.97,26.2,190.0,137.0,63.0,2.0,1023.0,2.0,1.0,2.6,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
46.3,Male,54.2,1.64,20.19,17.0,187.9,166.6,45.0,0.59,300.4,4.5,1.0,3.0,Weight Loss,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,1.0
53.0,Female,47.5,1.66,17.24,22.5,166.0,156.0,55.0,1.1,1766.0,3.0,1.0,1.6,Endurance,HIIT,1.0,0.0,0.0,1.0,0.0,0.0,1.0
38.2,Female,63.9,1.65,23.44,17.2,171.0,166.0,50.4,0.69,619.8,3.3,2.0,3.0,Weight Loss,Cardio,0.0,0.0,1.0,1.0,0.0,0.0,1.0
41.1,Male,68.2,1.72,23.17,18.9,158.9,113.2,57.3,1.31,395.0,4.3,2.0,2.7,Muscle Gain,Strength,0.0,1.0,1.0,0.0,1.0,0.0,1.0
27.9,Male,90.1,1.84,26.57,12.6,205.4,168.7,71.7,1.57,1536.8,4.3,3.0,3.8,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.6,Male,79.6,1.78,25.13,19.2,203.1,112.6,67.8,0.87,175.2,2.9,3.0,2.0,Stress Relief,Yoga,0.0,0.0,0.0,0.0,1.0,1.0,1.0
36.8,Female,79.2,1.71,26.94,26.9,175.7,114.0,71.3,2.24,737.1,4.2,2.0,3.1,Muscle Gain,Powerlifting,1.0,1.0,0.0,0.0,0.0,0.0,0.0
50.0,Female,57.3,1.72,19.37,11.1,197.0,133.0,56.0,2.0,950.0,2.0,3.0,3.2,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
21.4,Female,84.3,1.69,29.51,24.8,196.7,174.7,68.4,0.93,784.6,3.7,2.0,3.46,Endurance,HIIT,1.0,1.0,0.0,0.0,1.0,0.0,1.0
45.9,Male,75.0,1.79,23.47,14.0,173.9,111.5,67.5,1.54,845.3,3.1,1.0,3.0,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.1,Male,56.5,1.7,19.59,16.9,203.1,134.0,73.9,0.8,351.7,4.5,2.0,2.9,Muscle Gain,Functional,1.0,0.0,1.0,1.0,0.0,0.0,1.0
30.0,Female,86.0,1.67,30.7,18.7,194.1,140.8,85.0,1.6,929.1,4.5,3.0,3.6,General Fitness,Strength,1.0,1.0,1.0,1.0,1.0,0.0,0.0
28.0,Male,84.4,1.74,27.88,22.0,182.0,142.0,52.0,1.45,1392.0,2.0,1.0,2.6,Strength,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
27.0,Male,52.3,1.6,20.43,22.5,177.0,124.0,66.0,0.93,416.0,5.0,2.0,2.8,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
43.2,Female,53.4,1.55,22.23,16.4,174.3,161.8,57.4,0.88,571.7,4.0,2.0,2.9,General Fitness,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.5,Male,72.3,1.67,26.01,18.6,210.0,117.1,72.1,1.43,638.1,3.4,2.0,2.3,Strength,Strength,0.0,1.0,0.0,0.0,0.0,0.0,1.0
54.0,Male,40.0,1.79,12.48,16.9,162.0,162.0,54.0,2.0,444.0,5.0,3.0,2.3,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
43.0,Male,75.0,1.8,23.15,32.8,170.0,141.0,61.0,1.09,790.0,3.0,2.0,2.4,General Fitness,Strength,0.0,1.0,1.0,1.0,1.0,0.0,0.0
49.0,Female,77.9,1.75,25.44,24.8,196.0,169.0,64.0,1.24,1267.0,3.0,2.0,3.5,Endurance,HIIT,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18.0,Female,69.0,1.66,25.04,25.7,196.0,141.0,56.0,1.46,1251.0,4.0,2.0,2.4,Strength,Strength,1.0,0.0,1.0,1.0,0.0,0.0,0.0
69.0,Male,77.1,1.68,27.18,8.2,158.9,147.3,56.3,0.96,515.8,4.2,2.0,2.4,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.4,Male,105.2,1.82,31.81,21.7,199.8,117.2,76.1,1.73,809.1,3.7,2.0,2.3,Strength,Powerlifting,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18.7,Female,65.8,1.57,26.66,19.8,205.9,134.3,56.9,0.64,461.4,4.2,1.0,3.4,Athletic Performance,Functional,0.0,1.0,0.0,1.0,1.0,1.0,0.0
21.0,Female,94.4,1.69,33.05,20.7,197.0,155.0,61.0,1.94,1089.0,3.0,2.0,2.4,Muscle Gain,Strength,1.0,1.0,0.0,1.0,1.0,1.0,0.0
44.8,Female,71.1,1.53,30.24,23.7,172.1,100.9,63.9,1.35,550.2,4.4,2.0,2.7,General Fitness,Powerlifting,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25.8,Female,56.8,1.57,23.0,19.4,196.5,133.6,60.0,1.12,460.4,4.7,3.0,3.0,General Fitness,Functional,1.0,1.0,1.0,1.0,1.0,0.0,1.0
51.9,Male,55.7,1.75,18.17,19.3,158.6,155.1,68.4,0.41,244.5,3.9,2.0,2.28,Weight Loss,HIIT,0.0,1.0,0.0,1.0,1.0,1.0,1.0
29.6,Female,60.8,1.55,25.38,17.6,183.8,177.0,69.5,1.61,1284.7,5.3,2.0,5.0,Weight Loss,Cardio,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31.0,Male,40.0,2.0,10.0,26.9,176.0,162.0,69.0,1.45,949.0,3.0,2.0,3.2,Endurance,Cardio,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19.8,Female,72.5,1.7,24.99,16.5,206.8,117.5,50.4,1.38,337.4,4.2,3.0,3.0,General Fitness,Yoga,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16.0,Female,45.0,1.68,15.91,24.7,199.7,155.6,67.4,1.18,343.4,2.9,1.0,3.12,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
42.0,Female,54.0,1.69,18.91,25.7,179.0,169.0,53.0,1.19,458.0,3.0,3.0,3.3,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
28.9,Female,70.3,1.59,27.71,21.9,186.5,176.4,70.5,0.78,619.0,5.6,2.0,3.1,Endurance,Cardio,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.9,Male,88.7,1.87,25.3,19.6,201.0,118.5,45.0,1.54,837.3,4.6,3.0,2.3,Strength,Strength,1.0,0.0,1.0,1.0,1.0,1.0,1.0
34.4,Female,57.4,1.52,24.93,25.0,195.2,117.4,68.5,1.63,564.2,4.5,2.0,2.1,Strength,Strength,1.0,0.0,1.0,1.0,1.0,0.0,1.0
22.0,Male,64.6,2.0,16.15,21.4,196.0,137.0,73.0,0.85,704.0,3.0,3.0,2.5,Endurance,HIIT,1.0,0.0,0.0,1.0,1.0,1.0,1.0
57.7,Female,63.8,1.49,28.91,22.2,163.3,131.5,61.7,0.88,380.0,3.7,2.0,2.9,Strength,Strength,1.0,1.0,1.0,0.0,1.0,1.0,1.0
37.0,Male,79.6,1.68,28.2,28.6,180.0,137.0,67.0,2.0,920.0,3.0,3.0,1.8,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64.0,Female,57.2,1.45,27.2,34.3,170.9,126.1,72.2,1.39,615.3,4.0,3.0,2.9,Muscle Gain,Powerlifting,1.0,1.0,0.0,1.0,1.0,0.0,0.0
67.7,Male,89.5,1.83,26.7,16.1,143.2,138.2,57.0,0.35,376.9,3.5,2.0,2.7,General Fitness,HIIT,0.0,0.0,0.0,1.0,1.0,1.0,1.0
53.0,Female,46.4,1.7,16.06,21.9,169.0,120.0,72.0,1.49,1415.0,4.0,2.0,3.4,General Fitness,Strength,1.0,1.0,0.0,1.0,1.0,0.0,0.0
35.2,Male,94.3,1.77,30.17,20.7,188.7,118.4,67.0,1.11,568.1,3.2,2.0,2.4,Muscle Gain,Powerlifting,1.0,1.0,0.0,0.0,0.0,0.0,0.0
31.0,Male,50.7,1.86,14.65,24.3,171.0,149.0,74.0,1.29,580.0,3.0,2.0,3.6,General Fitness,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.8,Male,72.8,1.67,26.19,23.5,182.0,174.6,58.0,0.64,516.5,4.8,2.0,2.89,Endurance,HIIT,0.0,0.0,0.0,1.0,1.0,0.0,0.0
34.7,Female,70.4,1.65,25.88,31.0,186.4,143.8,74.6,1.74,767.6,1.2,1.0,3.43,Strength,Strength,1.0,1.0,0.0,0.0,1.0,0.0,0.0
27.8,Male,72.2,1.78,22.75,13.8,196.6,124.7,67.4,1.94,732.2,4.5,2.0,3.4,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
32.9,Female,61.5,1.71,20.98,24.1,179.4,91.1,46.6,1.2,161.9,4.2,1.0,2.3,Stress Relief,Yoga,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.4,Female,66.7,1.59,26.27,19.9,169.6,140.9,62.3,1.52,1086.7,5.5,3.0,3.6,Endurance,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18.0,Male,64.8,1.82,19.56,21.9,169.0,156.0,69.0,1.93,1516.0,3.0,2.0,3.5,General Fitness,Strength,1.0,1.0,1.0,0.0,1.0,1.0,1.0
50.9,Male,69.8,1.63,26.42,19.9,174.6,126.6,56.5,1.43,543.8,4.6,1.0,2.7,Strength,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
37.6,Male,70.7,1.79,22.06,20.6,174.7,140.3,66.2,1.07,520.4,3.2,3.0,2.5,General Fitness,Functional,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31.0,Male,95.6,1.78,30.33,33.2,193.9,178.2,66.5,1.12,1055.1,2.4,2.0,3.66,Weight Loss,HIIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,Female,42.2,1.63,15.88,26.4,177.0,134.0,74.0,2.0,685.0,3.0,2.0,3.7,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
32.8,Female,76.5,1.68,27.06,24.2,190.7,149.2,63.6,1.26,984.9,3.4,2.0,2.8,Athletic Performance,Functional,1.0,0.0,1.0,1.0,0.0,1.0,1.0
55.4,Female,67.9,1.8,21.03,20.6,161.7,127.4,56.4,0.73,304.3,3.2,2.0,3.36,Strength,Strength,1.0,1.0,0.0,0.0,0.0,0.0,1.0
21.0,Male,76.8,1.75,25.08,25.1,166.0,125.0,74.0,1.56,1152.0,3.0,1.0,2.7,Strength,Strength,1.0,1.0,0.0,0.0,0.0,1.0,1.0
39.1,Male,63.2,1.67,22.6,17.3,170.3,101.5,58.5,1.15,177.3,5.6,2.0,2.0,Stress Relief,Yoga,0.0,1.0,0.0,0.0,1.0,1.0,1.0
32.7,Male,69.2,1.72,23.51,11.5,189.1,92.4,74.1,1.18,159.3,5.8,3.0,1.8,Flexibility,Yoga,0.0,1.0,0.0,0.0,0.0,1.0,1.0
24.0,Female,69.5,1.68,24.71,21.4,198.5,162.0,69.2,1.18,594.4,2.3,1.0,3.12,Muscle Gain,Functional,,,,,,,
38.9,Female,74.3,1.73,24.78,32.9,185.7,154.4,64.3,0.89,490.0,1.9,1.0,2.74,Weight Loss,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,1.0
33.3,Male,45.0,1.96,11.66,22.0,182.8,147.4,81.9,0.87,244.6,2.7,1.0,3.28,Strength,Strength,1.0,0.0,1.0,0.0,0.0,0.0,0.0
34.0,Female,80.0,2.0,20.0,22.3,173.0,125.0,56.0,1.82,773.0,4.0,2.0,2.8,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
25.6,Female,58.3,1.58,23.27,25.7,199.1,119.1,65.3,1.16,140.7,5.4,3.0,2.5,Flexibility,Yoga,0.0,0.0,0.0,0.0,0.0,1.0,1.0
29.7,Female,83.9,1.59,33.24,33.7,177.3,145.8,72.2,0.77,396.0,2.6,1.0,3.16,General Fitness,Strength,1.0,1.0,0.0,0.0,0.0,0.0,1.0
19.0,Male,56.9,1.74,18.88,14.5,194.2,116.3,65.7,1.41,195.1,2.3,1.0,,General Fitness,Yoga,0.0,0.0,0.0,0.0,1.0,0.0,1.0
37.8,Male,99.0,1.55,41.41,29.5,174.8,118.5,65.1,0.76,268.1,4.5,3.0,3.72,General Fitness,Yoga,0.0,0.0,0.0,0.0,1.0,1.0,0.0
22.0,Male,54.3,1.85,15.87,26.6,165.0,144.0,53.0,2.0,1740.0,4.0,2.0,3.7,Muscle Gain,Strength,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31.9,Female,69.4,1.74,22.95,27.7,188.4,159.3,66.4,0.74,574.3,3.0,3.0,3.3,Athletic Performance,Functional,0.0,0.0,0.0,1.0,1.0,1.0,1.0
39.7,Male,49.9,1.63,18.87,11.1,184.5,93.1,69.2,1.31,123.4,5.8,1.0,2.3,Flexibility,Yoga,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18.5,Female,58.5,1.68,20.68,19.8,210.0,175.4,55.8,0.86,553.6,3.6,3.0,3.7,Endurance,HIIT,1.0,1.0,1.0,1.0,0.0,0.0,1.0
29.8,Female,108.7,1.66,39.34,26.9,187.7,150.5,75.5,1.52,1010.7,3.5,2.0,3.12,General Fitness,Strength,1.0,0.0,1.0,0.0,0.0,1.0,0.0
61.7,Male,79.5,1.67,28.51,26.2,157.1,114.5,64.3,0.81,421.1,3.8,3.0,3.01,Strength,Strength,1.0,1.0,1.0,1.0,0.0,1.0,0.0
49.9,Female,56.1,1.64,20.85,17.0,186.0,153.4,59.1,1.16,461.6,4.8,2.0,3.7,Weight Loss,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34.4,Female,55.4,1.66,20.2,19.4,192.8,123.9,56.5,1.99,568.7,4.2,1.0,2.9,Muscle Gain,Strength,1.0,1.0,0.0,1.0,0.0,1.0,0.0
69.2,Female,60.9,1.55,25.3,26.9,148.3,142.4,50.1,0.86,452.8,4.3,1.0,2.6,Strength,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
54.0,Male,79.6,1.87,22.76,27.7,190.0,155.0,53.0,1.37,884.0,2.0,2.0,3.5,Muscle Gain,Strength,0.0,1.0,0.0,0.0,0.0,0.0,1.0
34.8,Female,78.5,1.68,27.66,19.4,188.4,152.5,56.5,1.31,1097.8,5.0,2.0,2.8,Athletic Performance,Functional,0.0,0.0,0.0,1.0,1.0,1.0,0.0
37.9,Male,87.4,1.61,33.79,32.8,176.1,170.6,69.4,0.79,757.4,2.6,2.0,3.32,Weight Loss,HIIT,1.0,0.0,0.0,1.0,1.0,0.0,1.0
36.2,Male,55.1,1.86,15.98,22.0,188.5,175.3,62.1,0.64,377.2,2.4,2.0,3.04,Endurance,HIIT,1.0,0.0,0.0,1.0,0.0,1.0,1.0
18.0,Male,61.3,1.6,23.95,13.7,191.0,135.0,67.0,1.09,609.0,2.0,3.0,1.6,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
46.1,Female,56.8,1.61,21.88,21.2,174.5,132.8,70.9,1.11,383.8,4.4,2.0,2.4,Athletic Performance,Functional,1.0,0.0,1.0,1.0,1.0,0.0,1.0
52.0,Female,54.3,1.73,18.14,20.5,185.0,137.0,57.0,2.0,1783.0,3.0,2.0,3.1,Strength,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
35.4,Female,47.6,1.58,18.99,17.9,184.2,109.0,63.2,0.82,76.9,4.3,2.0,1.8,General Fitness,Yoga,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49.0,Male,53.8,1.81,16.42,25.3,185.0,169.0,71.0,1.56,1345.0,4.0,2.0,2.4,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
27.5,Female,69.4,1.6,26.95,18.6,185.2,173.1,55.3,1.1,1142.6,5.3,3.0,3.9,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.9,Female,81.4,1.74,26.88,26.8,169.1,133.7,70.1,1.19,1064.0,4.9,1.0,2.5,General Fitness,Functional,0.0,1.0,1.0,1.0,1.0,1.0,0.0
31.0,Female,53.5,1.68,18.96,22.6,180.0,155.0,57.0,0.86,875.0,2.0,1.0,3.3,Strength,Strength,1.0,1.0,0.0,0.0,1.0,1.0,1.0
27.0,Female,55.8,1.67,20.01,28.8,192.0,167.0,74.0,2.0,642.0,3.0,2.0,3.4,Strength,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
35.2,Female,62.5,1.63,23.57,21.8,188.1,104.0,63.5,1.15,260.5,4.8,3.0,2.2,General Fitness,Yoga,0.0,0.0,0.0,0.0,1.0,1.0,1.0
